courier_id,weekly_hours,deliveries_per_week,weekly_income,income_variability,stress_level,work_life_balance,job_satisfaction,experience_years,city,burnout_score,burnout_risk
235,66.43944089325325,87.69580931284712,276.46287150514297,0.21834046608481766,1,9,6,2,Paris,10.61523692882415,Low
236,51.33919022318011,131.7056510376456,521.9621437763905,0.16582515064792816,6,3,6,2,Amsterdam,24.560008573433315,Low
237,24.74857413342393,45.05486303939257,674.2254572722964,0.3012273853915324,9,5,2,0,Berlin,20.936846093942503,Low
238,46.86454314769428,110.06441263063068,472.26848656321016,0.2978673128909374,8,5,9,4,Berlin,25.538036073217658,Low
239,38.38213535231612,84.49785923866042,274.13782991537505,0.16997860550319516,2,2,1,4,Berlin,14.214426660726787,Low
240,53.52433334796224,100.94576338073702,625.9916809613042,0.3932878278325641,7,2,4,3,Berlin,30.990178282714314,Low
241,37.07479261567299,77.4501320841017,752.8552631052457,0.24471101377549365,5,1,4,2,Berlin,22.06954792245683,Low
242,43.85263558533101,58.93918424684184,403.06365137801083,0.17454609237220692,2,2,2,1,Amsterdam,15.901251599321371,Low
243,50.049872789804574,98.7718194850333,428.2168599923423,0.23279335781731536,1,7,8,0,Berlin,8.842895415114524,Low
244,53.657551941701215,96.36077567764053,577.3490945125092,0.32546347985400603,2,1,2,4,Berlin,21.851900381050424,Low
245,32.997035929442234,104.30142414349305,743.2810621677577,0.3905883728721773,6,1,2,3,Amsterdam,24.304994507554444,Low
246,41.654987641590516,79.66738411553412,422.02487814121605,0.29275635442299386,8,9,2,3,Barcelona,17.924059836707094,Low
247,40.25054688839044,65.00444941700377,300.1325328502693,0.3102379959313494,3,2,1,2,Barcelona,18.177544025830628,Low
248,38.46670767426288,41.03032512440396,594.7127909408609,0.15557837437709937,5,4,5,1,Berlin,17.095796046049855,Low
249,62.65454240281097,100.48433170348517,619.8602109713449,0.46587636988329284,2,3,4,1,Amsterdam,22.95512641967622,Low
250,49.049817109609556,90.59723706109965,500.91971756528403,0.47148967919681783,8,4,2,4,Berlin,29.429841924851047,Low
251,32.391160456649544,55.85543417840102,416.2800110513824,0.37337063616720145,4,7,1,3,Barcelona,10.95105449866688,Low
252,54.17861947054776,66.53565816758439,649.156809648807,0.10705256357360989,6,2,1,2,Amsterdam,26.324111476900427,Low
253,66.22156197012633,68.33102970121399,579.2054006821946,0.31482968636133046,3,2,2,1,Paris,26.0147654546512,Low
254,55.32465260551147,42.92538920043955,384.73467246447603,0.3516875888354455,8,9,1,3,Amsterdam,22.614271670007895,Low
255,29.806300340459867,59.55794008487166,507.3642096958507,0.497861689183244,8,6,9,1,Barcelona,20.920506993970402,Low
256,40.15765927133749,51.65424107984114,297.243870196303,0.4984267820779188,3,7,2,0,Amsterdam,12.531565602180436,Low
257,57.669111491866225,69.68802470280158,602.883568465688,0.44304449413022295,9,5,3,1,Paris,32.23117838886209,Low
258,37.92330534381219,61.53256254176093,460.6649645925716,0.12553239681044542,5,5,9,1,Amsterdam,15.132315571248112,Low
259,49.43819428146229,39.32487697833128,434.6433751422894,0.481310556311492,9,4,5,3,Berlin,31.644563847553602,Low
260,52.74634053429337,130.56475576423702,495.0688272271349,0.34506449886079965,7,8,8,1,Berlin,21.274547148896005,Low
261,35.730695284219166,111.31351827573077,506.04615489953716,0.42035470819167176,3,7,7,1,Barcelona,10.422755667182464,Low
262,44.404746439382,60.52451446200036,634.239509234834,0.26287713987434147,6,2,6,0,Amsterdam,24.950195330558014,Low
263,20.0,86.81053491634025,588.6635796987832,0.22786778849383593,2,2,2,1,Barcelona,9.278677884938359,Low
264,34.756123586657104,90.43662724553238,476.5386081810796,0.2852976581935232,6,6,4,1,Amsterdam,16.279813657932362,Low
265,42.4743184860684,109.77714636933692,614.5502224578493,0.1587498051875308,5,1,9,3,Barcelona,22.829793597695826,Low
266,32.52216818035151,59.53487433349804,560.1105880537419,0.24282645550132242,3,7,7,2,Amsterdam,7.684915009118677,Low
267,61.32411303931635,107.30266959956066,436.01005455709446,0.44304699990731145,7,8,3,0,Berlin,24.82770391086802,Low
268,30.698586220393672,66.30236739482662,481.2922762645271,0.1151801945043526,4,8,6,1,Barcelona,6.361377811161627,Low
269,40.599555133030165,46.60343989578467,477.7665666735319,0.16035121872984182,6,3,8,2,Barcelona,21.283378727207467,Low
270,46.30740577286091,98.10341398286243,575.7892014761303,0.15004646385979423,9,7,8,3,Paris,22.892686370456214,Low
271,59.412732890661154,112.2689606030607,444.94660779175376,0.2612302170800912,6,1,8,0,Amsterdam,30.936122037999258,Low
272,30.641378488205607,144.6977243382671,441.438622036755,0.49879476035634474,4,3,8,3,Berlin,17.680361150025128,Low
273,56.63163752154959,50.00686837274466,795.3135964150938,0.16934317208455307,2,6,6,2,Berlin,13.682922977310408,Low
274,45.10233061019587,97.47299212701972,640.9603222620656,0.15819305983970408,9,9,3,0,Berlin,19.6126297814558,Low
275,35.18491348952049,69.75496890516168,385.90990033622916,0.46602229191046185,4,5,9,1,Barcelona,15.715696965960767,Low
276,49.62103474263271,99.58396776310079,585.6411490913298,0.45282020678638635,4,5,3,2,Berlin,19.914512490653674,Low
277,46.9905969557347,43.23776121921873,517.7525098482765,0.11289614799862178,2,9,4,3,Barcelona,5.726140566706627,Low
278,38.99783122841205,48.4307556075359,558.7326762890141,0.40068238407172607,5,9,1,0,Paris,12.206173209240873,Low
279,45.69802084990019,60.6031294208379,520.6011986847657,0.3621862805905719,6,6,2,2,Berlin,20.331269060875776,Low
280,41.1468640313824,81.9741011417021,678.4463968227853,0.40709632394108364,6,5,6,2,Paris,20.915022448825557,Low
281,46.13517345251248,63.972968336541115,551.8430516977169,0.2978009819183689,3,2,1,3,Amsterdam,19.818561854937435,Low
282,51.62130674521047,96.47635859783549,490.68669526785686,0.4965516873793182,9,8,9,3,Amsterdam,26.451908897356322,Low
283,60.86016816145352,105.67236545644786,656.3285865474526,0.11753880748438528,7,8,8,1,Paris,21.433438523279904,Low
284,32.62184501173151,94.9894385311339,534.9927561631808,0.1937486345615223,3,7,2,1,Amsterdam,7.224039849134675,Low
285,66.33033374656267,120.4696909915217,518.2217868993587,0.25861839478944604,4,8,2,2,Berlin,18.485284071863262,Low
286,25.479122004774982,90.39566573638358,547.1033903729171,0.2799111766262813,7,3,8,3,Berlin,19.942848367695305,Low
287,43.482149049644164,49.57758224149582,485.958646495045,0.46854696107980753,8,3,8,2,Barcelona,29.230114325691325,Low
288,50.883172064845766,114.08441283845849,501.38404894932034,0.32400174563090356,6,2,1,4,Paris,27.504969075762766,Low
289,47.809918677350325,64.87109410985006,411.9958116857191,0.11804439820815756,4,1,5,3,Paris,22.023419585286675,Low
290,38.77300480179406,102.76046249213925,387.3249170564182,0.26314518537026477,2,3,2,4,Barcelona,13.763353294240865,Low
291,42.918777496427246,119.34335541387766,350.21444202763405,0.26659616494762794,8,3,1,4,Berlin,27.041594898404455,Low
292,40.06999065341167,91.41720026825998,291.20250698043856,0.48619637537511395,1,7,3,3,Paris,8.38296094977464,Low
293,39.106352430557884,42.59602967088376,368.04239579231654,0.3396788364084433,9,9,3,1,Barcelona,19.6286940932518,Low
294,53.496020970210246,57.04469583725521,473.85994482996114,0.3542604284635755,8,1,9,2,Paris,34.09141057569883,Low
295,48.57015485965047,113.06861167212838,515.4676373668456,0.3853012125005083,3,8,1,0,Paris,12.424058582900226,Low
296,38.070904047393455,75.77193285892959,459.3055155278539,0.4080157262728493,4,1,2,0,Barcelona,22.00142847694653,Low
297,53.995998754332504,81.98933837355415,200.0,0.35402042808099565,4,3,9,3,Paris,23.239003907109705,Low
298,48.072995208766095,98.97061040409024,736.1879536643513,0.1948777404535742,2,4,5,1,Amsterdam,14.37067596716557,Low
299,53.1286211883896,97.40807155200808,662.9720184335572,0.44961836573646574,5,8,9,1,Barcelona,18.434770013881536,Low
300,51.29628841923612,86.96999530963652,566.8639776825693,0.3928479201642521,3,1,6,1,Barcelona,23.817365727413357,Low
301,36.710049890779274,74.78329071948835,786.1236008829902,0.39674819403878236,1,2,3,0,Amsterdam,13.980496907621605,Low
302,39.39818959803031,72.18328885669106,353.3953823774434,0.4986226956938997,2,5,8,4,Paris,13.30568383634809,Low
303,52.472936051232615,101.44747063228357,783.1437680939007,0.42101061394532635,7,6,9,0,Amsterdam,24.951986954823045,Low
304,51.10370265433465,93.83923827669483,355.2178884874178,0.4316605612620613,1,5,2,1,Paris,14.147716408921006,Low
305,44.79098406035852,73.56749998455525,535.8106887937034,0.48056220628406343,2,3,9,0,Berlin,17.74291728094819,Low
306,46.17327383308782,107.05280782482852,308.9244012298693,0.16045359993955755,7,7,4,0,Amsterdam,18.95651814932192,Low
307,57.77664895788425,76.7741471217554,502.20411433165503,0.29909095059122714,1,1,8,2,Amsterdam,20.823904193277546,Low
308,39.0842861116417,58.70844564164017,557.9249746997583,0.33222680943631505,7,2,5,3,Amsterdam,26.04755392785566,Low
309,50.470973811700375,61.02573252741638,476.7964503298168,0.23171029168898305,8,9,6,4,Berlin,19.958395060399944,Low
310,42.97807347566106,55.53147909225585,607.0816166135206,0.4357613375578022,2,4,4,2,Paris,15.251035418276341,Low
311,42.8231879677278,73.18974958490782,514.8521674230886,0.4049678486582894,4,8,5,3,Berlin,12.896634876901235,Low
312,55.9877685198719,110.84310695840483,421.6377907433736,0.3883532298032496,7,9,1,1,Amsterdam,21.179862853994063,Low
313,53.2541634898803,59.87262047423728,414.97800232964914,0.4988597759032668,1,7,3,2,Berlin,12.464846805996757,Low
314,53.135096360006386,84.71189402545258,621.6370658923545,0.2037525493633562,6,1,4,3,Amsterdam,28.47805440163548,Low
315,58.05478807154329,63.58276635931467,401.9386955289549,0.3941829006701686,5,5,1,2,Barcelona,23.85826542816467,Low
316,45.21003841632759,73.49227396821406,637.3104455727405,0.3205617899623603,6,6,3,0,Paris,19.768629424521883,Low
317,51.81952971294964,42.2489697003687,683.4067689247896,0.22519567299755044,8,8,4,0,Amsterdam,21.797815643860396,Low
318,41.89733243406544,74.48654427108656,249.6929206480805,0.16423474828925033,1,8,9,2,Berlin,4.211547213112135,Low
319,48.24166352488442,75.15736550487595,669.9389580951552,0.4583535348270189,3,9,3,2,Berlin,11.556034405735517,Low
320,43.698569456323156,93.50719860089238,809.0634047667048,0.3381821930831381,9,9,3,4,Berlin,20.99139276772833,Low
321,45.96995964992718,85.58202283138426,537.8005641802893,0.42997353505631786,8,4,4,1,Paris,28.090723245541334,Low
322,50.95157025436914,50.04019687619887,589.8626277942234,0.31813799360061795,4,6,9,0,Barcelona,17.466851012316923,Low
323,36.81779316766527,107.10495610108856,655.5507986553738,0.18799083226160784,9,3,9,2,Paris,26.42524627291566,Low
324,65.9238727568546,85.25757600554988,458.67765272314665,0.23501952524013012,7,1,1,3,Barcelona,34.62735707945768,Low
325,34.93982618500298,84.95983792943717,527.3420335306805,0.25261553698941863,2,6,8,1,Berlin,8.008103225395079,Low
326,32.85811387212268,79.77044116537152,302.8700705565336,0.48917392500148094,1,1,1,3,Paris,15.249173411651611,Low
327,56.581108735000676,67.0560638194445,520.7952542795676,0.102253311352553,1,9,2,1,Barcelona,6.496865734025732,Low
328,52.91662693962936,85.44505849371815,574.7167993466812,0.4942664092098028,3,6,5,3,Berlin,17.817652173986836,Low
329,51.24119817052155,91.88971089821456,577.4244534389704,0.4921846540439323,2,1,6,0,Berlin,22.794205991595785,Low
330,51.2834550926428,36.32760771636113,659.8137085396371,0.49846031621205467,4,3,2,2,Paris,23.869639689913384,Low
331,44.87753227153085,66.53097906634761,383.77967327967065,0.29063527156785385,8,1,5,2,Barcelona,30.869612397137793,Low
332,36.02745628514168,73.62632573991027,420.1089864989755,0.4855235878483999,5,2,3,4,Berlin,22.663472764026505,Low
333,45.75804558193726,86.40426514235695,784.3261018987032,0.258239672739931,5,6,7,2,Berlin,17.30981040198049,Low
334,38.22838288487888,109.83277514817814,477.4507439354435,0.11051777626735469,6,7,1,0,Berlin,14.073692628137211,Low
335,54.75119733417751,60.70647963508044,530.0050680968492,0.18973887454870583,5,1,5,1,Amsterdam,26.822747945740314,Low
336,43.52942618497861,67.55095382955395,489.94849374121685,0.47811849797495387,5,5,3,1,Barcelona,20.340012835243122,Low
337,36.745028032074885,67.18664723383625,376.74787605424666,0.10550587733416,7,6,2,2,Barcelona,17.078567182964065,Low
338,41.78614158347007,59.96181024738646,743.529381633771,0.31839765416919,6,4,3,3,Amsterdam,21.719819016732924,Low
339,49.12931454275624,71.32033762219343,420.84478821190913,0.13024063555787163,2,6,4,2,Berlin,11.04120071840559,Low
340,39.36275447196025,99.27005549969928,330.9071714439605,0.2145586313710314,1,5,2,1,Amsterdam,8.45441265529839,Low
341,36.77779604433569,53.654112615891364,432.38895840458724,0.13523714028475467,1,7,2,4,Amsterdam,3.885710216148252,Low
342,47.436872114919126,90.69535987882259,200.0,0.4438114484452226,4,4,3,1,Amsterdam,20.66917611892796,Low
343,47.44966571108723,37.452444249541614,402.3068802525227,0.3364282838590823,2,1,2,3,Barcelona,20.09918255191699,Low
344,39.9305682462887,65.96655008894486,354.780710322151,0.4608425862873252,6,2,6,3,Berlin,25.587596336759866,Low
345,40.289616943816775,71.76276749455035,592.6142946390987,0.37534127981609133,9,6,2,4,Berlin,24.840297881305947,Low
346,47.32049937357636,121.87149182285162,398.98786406601914,0.48841165249803986,8,2,1,3,Barcelona,32.08026633705331,Low
347,30.519156585026757,73.1299423811828,633.1705903368272,0.30395106190416266,4,5,8,2,Barcelona,12.695257594549654,Low
348,30.925362256234447,24.968913163727045,709.7725989603982,0.35548423270514984,2,4,4,2,Amsterdam,10.832451003921832,Low
349,37.81555778747564,30.02777732846875,617.1763004431399,0.3305235279556227,1,7,2,1,Amsterdam,6.1499026157989185,Low
350,42.86552848288153,80.85073965866702,467.6917566709885,0.2937041717786451,7,4,4,0,Paris,23.79670026265091,Low
351,48.10907565598005,95.34427139474772,521.167174505839,0.43838374616920506,3,7,2,2,Paris,14.316560158486066,Low
352,59.753562169495524,89.38639644068132,271.25225897839107,0.35781005426814405,6,8,5,2,Barcelona,21.504169193530096,Low
353,53.576596232020194,84.18925264502475,479.93309412181407,0.42052490594218916,5,7,7,4,Amsterdam,19.77822792902795,Low
354,43.40061470036573,109.05648993764167,370.934229789975,0.4145455746409653,5,2,6,2,Barcelona,24.165640156519373,Low
355,44.80983792097311,66.51021948157171,604.1489571723948,0.17641806426211815,2,1,2,1,Amsterdam,17.70713201891311,Low
356,34.97470635362191,102.37276390067063,885.9128583866711,0.3600654130070575,9,5,4,4,Amsterdam,24.593066036157147,Low
357,44.8148686400761,39.19962787433957,574.9732453960714,0.17985920767253366,4,7,8,2,Barcelona,12.743052668748165,Low
358,42.11341361079862,57.376304176548345,201.32897765680002,0.33332819129750835,1,1,7,1,Barcelona,16.46730599621467,Low
359,48.227185603380896,34.82396512670459,445.81547106284404,0.3709738737785202,2,8,7,4,Berlin,10.177894418799468,Low
360,36.727690564476774,73.12886748325519,518.3736388061682,0.49889402863503474,9,3,4,0,Berlin,29.50724745569338,Low
361,50.193465142411725,78.84346956834143,513.1036137890395,0.11221679125989535,7,7,1,1,Paris,19.68020745532247,Low
362,60.32738913002578,82.85253730566299,390.378031158687,0.1364969576454884,2,3,7,2,Barcelona,18.963186315462615,Low
363,43.91239851543143,81.54708382217838,536.7937613955403,0.1308106785484926,7,4,6,4,Paris,22.481826340114356,Low
364,49.01711722098941,56.8111667297068,313.6248744620919,0.25934451450669604,4,8,8,0,Barcelona,13.298580311363784,Low
365,51.90143991711113,75.2439788896696,358.2636915972399,0.4286353445943255,2,2,5,1,Barcelona,20.856785421076594,Low
366,40.987795281141636,42.56383328485629,596.8696462405567,0.43762253311485433,4,6,8,0,Barcelona,15.672563915491036,Low
367,47.24092481810417,114.08072437830626,347.6505153680261,0.39479183828846065,5,9,8,1,Berlin,14.620195828315854,Low
368,45.12592400781795,72.40934817754997,580.7317408238385,0.4587512967319791,4,9,9,2,Paris,12.625290169665176,Low
369,45.97676098548832,67.77784702390773,294.5804338015913,0.22914397766778102,3,5,1,1,Barcelona,14.584468072324304,Low
370,37.26990216144534,119.72350821110207,764.7238825687605,0.13526185770091967,6,3,3,2,Paris,20.033589225442796,Low
371,45.245101742589426,48.94383666126927,383.8595116393918,0.12326121119594005,1,6,6,1,Paris,7.806142634736228,Low
372,49.979982912454496,51.86032214920077,466.4500142294834,0.44085308784775457,8,9,4,4,Berlin,21.902525752213894,Low
373,59.51143607795042,52.59449187828587,549.5919891635609,0.3921745177414765,5,6,8,1,Berlin,22.77517600079989,Low
374,54.59270826085207,78.30321545751295,415.19750712483585,0.3794461224044484,8,4,1,1,Barcelona,30.172273702300103,Low
375,66.53182457511556,90.79079074093994,521.5108941606957,0.23587053541826752,4,5,5,3,Amsterdam,22.818252726717343,Low
376,37.326524371119504,98.49188670294583,586.3035086780188,0.2519620754472905,4,7,4,3,Paris,11.217578065808754,Low
377,53.723206367206785,144.2998829373742,644.0919848755228,0.48324541155972767,5,3,1,1,Berlin,26.449416025759312,Low
378,46.83342005738352,23.764188644980905,618.7246153959436,0.125521897639174,5,9,6,3,Paris,11.805244993606793,Low
379,66.89802933217672,95.21838972811042,474.2284304295989,0.40949269477511707,6,1,3,2,Amsterdam,34.66433574740419,Low
380,36.91701714644849,66.07173568569422,478.00523389345966,0.22385332948335726,5,8,5,3,Paris,11.313638438768116,Low
381,36.602781578192236,65.33962127778067,852.3662837037549,0.11562184736502244,5,5,6,1,Barcelona,14.637052947107893,Low
382,39.00607354555978,64.50569679365306,642.4833602373938,0.39702804429698246,8,9,4,0,Paris,18.172102506637756,Low
383,23.76104275690193,57.28075822980067,361.72645155196795,0.23236475427134984,6,2,6,0,Berlin,18.45196036978408,Low
384,39.74244978319239,122.1131208650863,514.9982245648328,0.38885900749711866,2,1,7,1,Barcelona,18.311325009928904,Low
385,37.40867338446302,101.05743317534757,449.7285291832711,0.3830617532472481,4,7,2,1,Barcelona,12.553219547811388,Low
386,46.50393786476208,80.57989946393437,479.69986491153355,0.31391475017324605,4,9,7,0,Amsterdam,11.590328861161083,Low
387,48.41755975777159,113.77539381217501,315.5757263437868,0.4109492516842196,5,5,7,4,Barcelona,21.134760444173672,Low
